Date,Ticker,Metric,Value
2023-02-18,SMCI,rolling_sharpe_21d,5.588271752754635
2023-02-19,SMCI,rolling_vol_21d,0.47000776857285076
2023-02-19,SMCI,rolling_ret_21d,2.6765311366908993
2023-02-19,SMCI,rolling_sharpe_21d,5.588271752754635
2023-02-20,SMCI,rolling_vol_21d,0.4492558658581714
2023-02-20,SMCI,rolling_ret_21d,3.027002199947965
2023-02-20,SMCI,rolling_sharpe_21d,6.626518263175656
2023-02-21,SMCI,rolling_vol_21d,0.48695258007631415
2023-02-21,SMCI,rolling_ret_21d,2.482313418213818
2023-02-21,SMCI,rolling_sharpe_21d,4.994969772688403
2023-02-22,SMCI,rolling_vol_21d,0.3588245607138151
2023-02-22,SMCI,rolling_ret_21d,1.0689825315865185
2023-02-22,SMCI,rolling_sharpe_21d,2.8397792212423845
2023-02-23,SMCI,rolling_vol_21d,0.454778755802166
2023-02-23,SMCI,rolling_ret_21d,1.7931819876841355
2023-02-23,SMCI,rolling_sharpe_21d,3.8330330197799305
2023-02-24,SMCI,rolling_vol_21d,0.46348418601689395
2023-02-24,SMCI,rolling_ret_21d,1.927827824313526
2023-02-24,SMCI,rolling_sharpe_21d,4.051546699902032
2023-02-25,SMCI,rolling_vol_21d,0.46348418601689395
2023-02-25,SMCI,rolling_ret_21d,1.927827824313526
2023-02-25,SMCI,rolling_sharpe_21d,4.051546699902032
2023-02-26,SMCI,rolling_vol_21d,0.46348418601689395
2023-02-26,SMCI,rolling_ret_21d,1.927827824313526
2023-02-26,SMCI,rolling_sharpe_21d,4.051546699902032
2023-02-27,SMCI,rolling_vol_21d,0.4631752539693788
2023-02-27,SMCI,rolling_ret_21d,2.4516863130362574
2023-02-27,SMCI,rolling_sharpe_21d,5.1852647404065255
2023-02-28,SMCI,rolling_vol_21d,0.477445779307847
2023-02-28,SMCI,rolling_ret_21d,2.2541059201598133
2023-02-28,SMCI,rolling_sharpe_21d,4.616452832309264
2023-03-01,SMCI,rolling_vol_21d,0.47877838417721297
2023-03-01,SMCI,rolling_ret_21d,2.2734644011043974
2023-03-01,SMCI,rolling_sharpe_21d,4.644036728862458
2023-03-02,SMCI,rolling_vol_21d,0.5006153145861221
2023-03-02,SMCI,rolling_ret_21d,1.59576018916851
2023-03-02,SMCI,rolling_sharpe_21d,3.0877205393655394
2023-03-03,SMCI,rolling_vol_21d,0.4911805802283064
2023-03-03,SMCI,rolling_ret_21d,1.1133347230360657
2023-03-03,SMCI,rolling_sharpe_21d,2.1648549756218283
2023-03-04,SMCI,rolling_vol_21d,0.4911805802283064
2023-03-04,SMCI,rolling_ret_21d,1.1133347230360657
2023-03-04,SMCI,rolling_sharpe_21d,2.1648549756218283
2023-03-05,SMCI,rolling_vol_21d,0.4911805802283064
2023-03-05,SMCI,rolling_ret_21d,1.1133347230360657
2023-03-05,SMCI,rolling_sharpe_21d,2.1648549756218283
2023-03-06,SMCI,rolling_vol_21d,0.49116208242062825
2023-03-06,SMCI,rolling_ret_21d,1.1030008580821384
2023-03-06,SMCI,rolling_sharpe_21d,2.143896884084702
2023-03-07,SMCI,rolling_vol_21d,0.48486544655451674
2023-03-07,SMCI,rolling_ret_21d,0.8171377162067657
2023-03-07,SMCI,rolling_sharpe_21d,1.582166189935977
2023-03-08,SMCI,rolling_vol_21d,0.5002871706822564
2023-03-08,SMCI,rolling_ret_21d,1.2694036098043116
2023-03-08,SMCI,rolling_sharpe_21d,2.437407315765013
2023-03-09,SMCI,rolling_vol_21d,0.5112127439275377
2023-03-09,SMCI,rolling_ret_21d,0.45343311009584975
2023-03-09,SMCI,rolling_sharpe_21d,0.7891687264999693
2023-03-10,SMCI,rolling_vol_21d,0.5336209418765855
2023-03-10,SMCI,rolling_ret_21d,0.23537441659910696
2023-03-10,SMCI,rolling_sharpe_21d,0.34738969566524225
2023-03-11,SMCI,rolling_vol_21d,0.5336209418765855
2023-03-11,SMCI,rolling_ret_21d,0.23537441659910696
2023-03-11,SMCI,rolling_sharpe_21d,0.34738969566524225
2023-03-12,SMCI,rolling_vol_21d,0.5336209418765855
2023-03-12,SMCI,rolling_ret_21d,0.23537441659910696
2023-03-12,SMCI,rolling_sharpe_21d,0.34738969566524225
2023-03-13,SMCI,rolling_vol_21d,0.550021727856959
2023-03-13,SMCI,rolling_ret_21d,-0.21481963256001269
2023-03-13,SMCI,rolling_sharpe_21d,-0.48147122040401075
2023-03-14,SMCI,rolling_vol_21d,0.541963539695413
2023-03-14,SMCI,rolling_ret_21d,0.7253593334143571
2023-03-14,SMCI,rolling_sharpe_21d,1.2461342580239134
2023-03-15,SMCI,rolling_vol_21d,0.539393840215244
2023-03-15,SMCI,rolling_ret_21d,0.8158891026189279
2023-03-15,SMCI,rolling_sharpe_21d,1.41990702436146
2023-03-16,SMCI,rolling_vol_21d,0.4918357852766691
2023-03-16,SMCI,rolling_ret_21d,0.48637324013516103
2023-03-16,SMCI,rolling_sharpe_21d,0.8872336117017003
2023-03-17,SMCI,rolling_vol_21d,0.47456974019710113
2023-03-17,SMCI,rolling_ret_21d,-0.22231454528571737
2023-03-17,SMCI,rolling_sharpe_21d,-0.573813545660577
2023-03-18,SMCI,rolling_vol_21d,0.47456974019710113
2023-03-18,SMCI,rolling_ret_21d,-0.22231454528571737
2023-03-18,SMCI,rolling_sharpe_21d,-0.573813545660577
2023-03-19,SMCI,rolling_vol_21d,0.47456974019710113
2023-03-19,SMCI,rolling_ret_21d,-0.22231454528571737
2023-03-19,SMCI,rolling_sharpe_21d,-0.573813545660577
2023-03-20,SMCI,rolling_vol_21d,0.47572154357407687
2023-03-20,SMCI,rolling_ret_21d,-0.2059187900917192
2023-03-20,SMCI,rolling_sharpe_21d,-0.5379592191032839
2023-03-21,SMCI,rolling_vol_21d,0.573971472962767
2023-03-21,SMCI,rolling_ret_21d,1.3541842020050159
2023-03-21,SMCI,rolling_sharpe_21d,2.2722108387599556
2023-03-22,SMCI,rolling_vol_21d,0.5728128254563333
2023-03-22,SMCI,rolling_ret_21d,1.3361295257962253
2023-03-22,SMCI,rolling_sharpe_21d,2.2452875854719663
2023-03-23,SMCI,rolling_vol_21d,0.553510261623944
2023-03-23,SMCI,rolling_ret_21d,1.9188663304878908
2023-03-23,SMCI,rolling_sharpe_21d,3.3763896716292545
2023-03-24,SMCI,rolling_vol_21d,0.5654380702914356
2023-03-24,SMCI,rolling_ret_21d,1.651055861956087
2023-03-24,SMCI,rolling_sharpe_21d,2.8315317734634986
2023-03-25,SMCI,rolling_vol_21d,0.5654380702914356
2023-03-25,SMCI,rolling_ret_21d,1.651055861956087
2023-03-25,SMCI,rolling_sharpe_21d,2.8315317734634986
2023-03-26,SMCI,rolling_vol_21d,0.5654380702914356
2023-03-26,SMCI,rolling_ret_21d,1.651055861956087
2023-03-26,SMCI,rolling_sharpe_21d,2.8315317734634986
2023-03-27,SMCI,rolling_vol_21d,0.5657852074824682
2023-03-27,SMCI,rolling_ret_21d,1.6009840099773895
2023-03-27,SMCI,rolling_sharpe_21d,2.7412947342308334
2023-03-28,SMCI,rolling_vol_21d,0.6294932147494505
2023-03-28,SMCI,rolling_ret_21d,0.6967188053765425
2023-03-28,SMCI,rolling_sharpe_21d,1.0273642196984571
2023-03-29,SMCI,rolling_vol_21d,0.6226055108234155
2023-03-29,SMCI,rolling_ret_21d,0.5640336826284496
2023-03-29,SMCI,rolling_sharpe_21d,0.8256169816881699
2023-03-30,SMCI,rolling_vol_21d,0.6126913270665066
2023-03-30,SMCI,rolling_ret_21d,0.7460155100623616
2023-03-30,SMCI,rolling_sharpe_21d,1.1359970009609917
2023-03-31,SMCI,rolling_vol_21d,0.5765036336586565
2023-03-31,SMCI,rolling_ret_21d,1.824934486383118
2023-03-31,SMCI,rolling_sharpe_21d,3.0787914988824574
2023-04-01,SMCI,rolling_vol_21d,0.5765036336586565
2023-04-01,SMCI,rolling_ret_21d,1.824934486383118
2023-04-01,SMCI,rolling_sharpe_21d,3.0787914988824574
2023-04-02,SMCI,rolling_vol_21d,0.5765036336586565
2023-04-02,SMCI,rolling_ret_21d,1.824934486383118
2023-04-02,SMCI,rolling_sharpe_21d,3.0787914988824574
2023-04-03,SMCI,rolling_vol_21d,0.5779235524861311
2023-04-03,SMCI,rolling_ret_21d,2.97001356604435
2023-04-03,SMCI,rolling_sharpe_21d,5.052594851832802
2023-04-04,SMCI,rolling_vol_21d,0.5874883837783131
2023-04-04,SMCI,rolling_ret_21d,2.1941954764971245
2023-04-04,SMCI,rolling_sharpe_21d,3.6497665923318583
2023-04-05,SMCI,rolling_vol_21d,0.5896359148565771
2023-04-05,SMCI,rolling_ret_21d,2.130861589176155
2023-04-05,SMCI,rolling_sharpe_21d,3.529061810426361
2023-04-06,SMCI,rolling_vol_21d,0.6150717242852666
2023-04-06,SMCI,rolling_ret_21d,0.5988022686876744
2023-04-06,SMCI,rolling_sharpe_21d,0.8922573531166639
2023-04-07,SMCI,rolling_vol_21d,0.6107936237939562
2023-04-07,SMCI,rolling_ret_21d,0.8123166161113087
2023-04-07,SMCI,rolling_sharpe_21d,1.2480755961009624
2023-04-08,SMCI,rolling_vol_21d,0.6107936237939562
2023-04-08,SMCI,rolling_ret_21d,0.8123166161113087
2023-04-08,SMCI,rolling_sharpe_21d,1.2480755961009624
2023-04-09,SMCI,rolling_vol_21d,0.6107936237939562
2023-04-09,SMCI,rolling_ret_21d,0.8123166161113087
2023-04-09,SMCI,rolling_sharpe_21d,1.2480755961009624
2023-04-10,SMCI,rolling_vol_21d,0.6329005070967059
2023-04-10,SMCI,rolling_ret_21d,1.1312213462482337
2023-04-10,SMCI,rolling_sharpe_21d,1.7083591087769903
2023-04-11,SMCI,rolling_vol_21d,0.5353370092317618
2023-04-11,SMCI,rolling_ret_21d,-0.26452407643449893
2023-04-11,SMCI,rolling_sharpe_21d,-0.5875253737563529
2023-04-12,SMCI,rolling_vol_21d,0.5292584981757326
2023-04-12,SMCI,rolling_ret_21d,-0.34689157761041534
2023-04-12,SMCI,rolling_sharpe_21d,-0.749901190020445
2023-04-13,SMCI,rolling_vol_21d,0.5268023484698671
2023-04-13,SMCI,rolling_ret_21d,-0.48813981129325024
2023-04-13,SMCI,rolling_sharpe_21d,-1.0215212837534107
2023-04-14,SMCI,rolling_vol_21d,0.5192778466753898
2023-04-14,SMCI,rolling_ret_21d,-0.053568682806847345
2023-04-14,SMCI,rolling_sharpe_21d,-0.19944752788884146
2023-04-15,SMCI,rolling_vol_21d,0.5192778466753898
2023-04-15,SMCI,rolling_ret_21d,-0.053568682806847345
2023-04-15,SMCI,rolling_sharpe_21d,-0.19944752788884146
2023-04-16,SMCI,rolling_vol_21d,0.5192778466753898
2023-04-16,SMCI,rolling_ret_21d,-0.053568682806847345
2023-04-16,SMCI,rolling_sharpe_21d,-0.19944752788884146
2023-04-17,SMCI,rolling_vol_21d,0.520924952378476
2023-04-17,SMCI,rolling_ret_21d,0.0795759165016876
2023-04-17,SMCI,rolling_sharpe_21d,0.05677577233850632
2023-04-18,SMCI,rolling_vol_21d,0.47382858242364656
2023-04-18,SMCI,rolling_ret_21d,1.5504356845352771
2023-04-18,SMCI,rolling_sharpe_21d,3.1666213060860664
2023-04-19,SMCI,rolling_vol_21d,0.5076652129521905
2023-04-19,SMCI,rolling_ret_21d,0.5878053007475521
2023-04-19,SMCI,rolling_sharpe_21d,1.0593700080808965
2023-04-20,SMCI,rolling_vol_21d,0.5047665155014216
2023-04-20,SMCI,rolling_ret_21d,0.6524028873158758
2023-04-20,SMCI,rolling_sharpe_21d,1.1934287810622002
2023-04-21,SMCI,rolling_vol_21d,0.49471984552518666
2023-04-21,SMCI,rolling_ret_21d,0.20299317360548264
2023-04-21,SMCI,rolling_sharpe_21d,0.309252145409828
2023-04-22,SMCI,rolling_vol_21d,0.49471984552518666
2023-04-22,SMCI,rolling_ret_21d,0.20299317360548264
2023-04-22,SMCI,rolling_sharpe_21d,0.309252145409828
2023-04-23,SMCI,rolling_vol_21d,0.49471984552518666
2023-04-23,SMCI,rolling_ret_21d,0.20299317360548264
2023-04-23,SMCI,rolling_sharpe_21d,0.309252145409828
2023-04-24,SMCI,rolling_vol_21d,0.526369013363649
2023-04-24,SMCI,rolling_ret_21d,-1.4680379620028527
2023-04-24,SMCI,rolling_sharpe_21d,-2.8839804841515173
2023-04-25,SMCI,rolling_vol_21d,0.5468469680551356
2023-04-25,SMCI,rolling_ret_21d,-1.7672963268060529
2023-04-25,SMCI,rolling_sharpe_21d,-3.323226483762502
2023-04-26,SMCI,rolling_vol_21d,0.5526772498952627
2023-04-26,SMCI,rolling_ret_21d,-1.403408377261759
2023-04-26,SMCI,rolling_sharpe_21d,-2.6297597332569653
2023-04-27,SMCI,rolling_vol_21d,0.5239125716340903
2023-04-27,SMCI,rolling_ret_21d,-0.12143371237478773
2023-04-27,SMCI,rolling_sharpe_21d,-0.32721816894006517
2023-04-28,SMCI,rolling_vol_21d,0.5772945714415575
2023-04-28,SMCI,rolling_ret_21d,0.7124068232308098
2023-04-28,SMCI,rolling_sharpe_21d,1.1474329674999701
2023-04-29,SMCI,rolling_vol_21d,0.5772945714415575
2023-04-29,SMCI,rolling_ret_21d,0.7124068232308098
2023-04-29,SMCI,rolling_sharpe_21d,1.1474329674999701
2023-04-30,SMCI,rolling_vol_21d,0.5772945714415575
2023-04-30,SMCI,rolling_ret_21d,0.7124068232308098
2023-04-30,SMCI,rolling_sharpe_21d,1.1474329674999701
2023-05-01,SMCI,rolling_vol_21d,0.5411291589287195
2023-05-01,SMCI,rolling_ret_21d,-0.02239661739762866
2023-05-01,SMCI,rolling_sharpe_21d,-0.13378805448398529
2023-05-02,SMCI,rolling_vol_21d,0.5379760531939136
2023-05-02,SMCI,rolling_ret_21d,0.11057577625258919
2023-05-02,SMCI,rolling_sharpe_21d,0.11259939153974691
2023-05-03,SMCI,rolling_vol_21d,1.114663907827686
2023-05-03,SMCI,rolling_ret_21d,3.109506156216886
2023-05-03,SMCI,rolling_sharpe_21d,2.7447790627574986
2023-05-04,SMCI,rolling_vol_21d,1.1140843323068126
2023-05-04,SMCI,rolling_ret_21d,3.3145612911562816
2023-05-04,SMCI,rolling_sharpe_21d,2.930264071119923
2023-05-05,SMCI,rolling_vol_21d,1.1142380046301303
2023-05-05,SMCI,rolling_ret_21d,3.286694901055432
2023-05-05,SMCI,rolling_sharpe_21d,2.9048505683755135
2023-05-06,SMCI,rolling_vol_21d,1.1142380046301303
2023-05-06,SMCI,rolling_ret_21d,3.286694901055432
2023-05-06,SMCI,rolling_sharpe_21d,2.9048505683755135
2023-05-07,SMCI,rolling_vol_21d,1.1142380046301303
2023-05-07,SMCI,rolling_ret_21d,3.286694901055432
2023-05-07,SMCI,rolling_sharpe_21d,2.9048505683755135
2023-05-08,SMCI,rolling_vol_21d,1.11587195706969
2023-05-08,SMCI,rolling_ret_21d,3.0935044646247096
2023-05-08,SMCI,rolling_sharpe_21d,2.727467470924742
2023-05-09,SMCI,rolling_vol_21d,1.1174243220526991
2023-05-09,SMCI,rolling_ret_21d,2.1165855174597064
2023-05-09,SMCI,rolling_sharpe_21d,1.8494187719696367
2023-05-10,SMCI,rolling_vol_21d,1.0954834309431492
2023-05-10,SMCI,rolling_ret_21d,2.9283278517824836
2023-05-10,SMCI,rolling_sharpe_21d,2.627449918895083
2023-05-11,SMCI,rolling_vol_21d,1.0907534125177465
2023-05-11,SMCI,rolling_ret_21d,3.318241869830377
2023-05-11,SMCI,rolling_sharpe_21d,2.9963159705239093
2023-05-12,SMCI,rolling_vol_21d,1.0928351032314096
2023-05-12,SMCI,rolling_ret_21d,3.2251440536494176
2023-05-12,SMCI,rolling_sharpe_21d,2.9054191654905837
2023-05-13,SMCI,rolling_vol_21d,1.0928351032314096
2023-05-13,SMCI,rolling_ret_21d,3.2251440536494176
2023-05-13,SMCI,rolling_sharpe_21d,2.9054191654905837
2023-05-14,SMCI,rolling_vol_21d,1.0928351032314096
2023-05-14,SMCI,rolling_ret_21d,3.2251440536494176
2023-05-14,SMCI,rolling_sharpe_21d,2.9054191654905837
2023-05-15,SMCI,rolling_vol_21d,1.0381112046640275
2023-05-15,SMCI,rolling_ret_21d,4.499282723811404
2023-05-15,SMCI,rolling_sharpe_21d,4.285940373075312
2023-05-16,SMCI,rolling_vol_21d,1.0127724939519491
2023-05-16,SMCI,rolling_ret_21d,5.8420554006794445
2023-05-16,SMCI,rolling_sharpe_21d,5.71900938786184
2023-05-17,SMCI,rolling_vol_21d,1.019612000679574
2023-05-17,SMCI,rolling_ret_21d,6.331865187762541
2023-05-17,SMCI,rolling_sharpe_21d,6.161034965825887
2023-05-18,SMCI,rolling_vol_21d,1.0287165080335272
2023-05-18,SMCI,rolling_ret_21d,6.662316351421278
2023-05-18,SMCI,rolling_sharpe_21d,6.427734268657983
2023-05-19,SMCI,rolling_vol_21d,1.020876157941739
2023-05-19,SMCI,rolling_ret_21d,5.801494775465657
2023-05-19,SMCI,rolling_sharpe_21d,5.6338809861733425
2023-05-20,SMCI,rolling_vol_21d,1.020876157941739
2023-05-20,SMCI,rolling_ret_21d,5.801494775465657
2023-05-20,SMCI,rolling_sharpe_21d,5.6338809861733425
2023-05-21,SMCI,rolling_vol_21d,1.020876157941739
2023-05-21,SMCI,rolling_ret_21d,5.801494775465657
2023-05-21,SMCI,rolling_sharpe_21d,5.6338809861733425
2023-05-22,SMCI,rolling_vol_21d,1.0189564799179187
2023-05-22,SMCI,rolling_ret_21d,5.88323040264385
