Date,Ticker,Factor,R2
2019-12-03,SMCI,R2,0.24022927257298587
2019-12-04,SMCI,R2,0.23630563600859644
2019-12-05,SMCI,R2,0.238490999481889
2019-12-06,SMCI,R2,0.23580616327537285
2019-12-09,SMCI,R2,0.2680838500676904
2019-12-10,SMCI,R2,0.26926355949787384
2019-12-11,SMCI,R2,0.28966913235985614
2019-12-12,SMCI,R2,0.27293807722776964
2019-12-13,SMCI,R2,0.26146583599985573
2019-12-16,SMCI,R2,0.271544822560399
2019-12-17,SMCI,R2,0.2680936778001525
2019-12-18,SMCI,R2,0.26809118080752414
2019-12-19,SMCI,R2,0.31694676481040807
2019-12-20,SMCI,R2,0.265104973893192
2019-12-23,SMCI,R2,0.2871391128683999
2019-12-24,SMCI,R2,0.2738288122242353
2019-12-26,SMCI,R2,0.26296463249138
2019-12-27,SMCI,R2,0.30456927807989087
2019-12-30,SMCI,R2,0.30453857899519254
2019-12-31,SMCI,R2,0.307758109912051
2020-01-02,SMCI,R2,0.319412223519039
2020-01-03,SMCI,R2,0.2871128033442629
2020-01-06,SMCI,R2,0.296478144905048
2020-01-07,SMCI,R2,0.3067997163524112
2020-01-08,SMCI,R2,0.31464764674138057
2020-01-09,SMCI,R2,0.3048111897200436
2020-01-10,SMCI,R2,0.14313895869749516
2020-01-13,SMCI,R2,0.21315642340987329
2020-01-14,SMCI,R2,0.2348226319822424
2020-01-15,SMCI,R2,0.23166576875692269
2020-01-16,SMCI,R2,0.2377617807146023
2020-01-17,SMCI,R2,0.2316619257177297
2020-01-21,SMCI,R2,0.21100896317123663
2020-01-22,SMCI,R2,0.20112297988992645
2020-01-23,SMCI,R2,0.19790773283297947
2020-01-24,SMCI,R2,0.19423485209695301
2020-01-27,SMCI,R2,0.19586229461451243
2020-01-28,SMCI,R2,0.19070590849678404
2020-01-29,SMCI,R2,0.20845132490240836
2020-01-30,SMCI,R2,0.21409388423978548
2020-01-31,SMCI,R2,0.23689426964605997
2020-02-03,SMCI,R2,0.25290474730898826
2020-02-04,SMCI,R2,0.2676601291614993
2020-02-05,SMCI,R2,0.2668184899438286
2020-02-06,SMCI,R2,0.2586176874830458
2020-02-07,SMCI,R2,0.2742466577106065
2020-02-10,SMCI,R2,0.27938375690442785
2020-02-11,SMCI,R2,0.2803527810182046
2020-02-12,SMCI,R2,0.28807366157068115
2020-02-13,SMCI,R2,0.2677888204997084
2020-02-14,SMCI,R2,0.2583351790627647
2020-02-18,SMCI,R2,0.24257838107211505
2020-02-19,SMCI,R2,0.23340677042805058
2020-02-20,SMCI,R2,0.23156356133202582
2020-02-21,SMCI,R2,0.23103852895176213
2020-02-24,SMCI,R2,0.2504068598546153
2020-02-25,SMCI,R2,0.22106051555356254
2020-02-26,SMCI,R2,0.21154317895507058
2020-02-27,SMCI,R2,0.22816127143216058
2020-02-28,SMCI,R2,0.23128368163454927
2020-03-02,SMCI,R2,0.23337191581366734
2020-03-03,SMCI,R2,0.23011960435972378
2020-03-04,SMCI,R2,0.22942981504633286
2020-03-05,SMCI,R2,0.2475508631981891
2020-03-06,SMCI,R2,0.2585077635294587
2020-03-09,SMCI,R2,0.37096078780679886
2020-03-10,SMCI,R2,0.39884887191437723
2020-03-11,SMCI,R2,0.37781095954718724
2020-03-12,SMCI,R2,0.4482020820932745
2020-03-13,SMCI,R2,0.4500458311761072
2020-03-16,SMCI,R2,0.6987505523944446
2020-03-17,SMCI,R2,0.7061513809245271
2020-03-18,SMCI,R2,0.751769036306396
2020-03-19,SMCI,R2,0.7581154377592749
2020-03-20,SMCI,R2,0.7366066166834997
2020-03-23,SMCI,R2,0.7379054899344875
2020-03-24,SMCI,R2,0.7576155549857976
2020-03-25,SMCI,R2,0.7607890817191201
2020-03-26,SMCI,R2,0.7639957970038198
2020-03-27,SMCI,R2,0.7448440232623494
2020-03-30,SMCI,R2,0.7412145199369127
2020-03-31,SMCI,R2,0.737117895373232
2020-04-01,SMCI,R2,0.728896634662609
2020-04-02,SMCI,R2,0.7300634543248783
2020-04-03,SMCI,R2,0.7314257840654688
2020-04-06,SMCI,R2,0.7029644078842283
2020-04-07,SMCI,R2,0.7541368523271345
2020-04-08,SMCI,R2,0.7742752685716907
2020-04-09,SMCI,R2,0.78275616705088
2020-04-13,SMCI,R2,0.783103651497626
2020-04-14,SMCI,R2,0.7841563282259069
2020-04-15,SMCI,R2,0.7770035983398721
2020-04-16,SMCI,R2,0.7752066226813072
2020-04-17,SMCI,R2,0.77082614464921
2020-04-20,SMCI,R2,0.7703896112700606
2020-04-21,SMCI,R2,0.7712317669624348
2020-04-22,SMCI,R2,0.774502725316579
2020-04-23,SMCI,R2,0.7769829426164938
2020-04-24,SMCI,R2,0.7789286195801184
2020-04-27,SMCI,R2,0.7771674510761251
2020-04-28,SMCI,R2,0.7759886055368491
2020-04-29,SMCI,R2,0.780861078293265
2020-04-30,SMCI,R2,0.7729577386766061
2020-05-01,SMCI,R2,0.7731763056691396
2020-05-04,SMCI,R2,0.7781213696628397
2020-05-05,SMCI,R2,0.7777605115042677
2020-05-06,SMCI,R2,0.7820597741992589
2020-05-07,SMCI,R2,0.788255963070548
2020-05-08,SMCI,R2,0.7754604076473597
2020-05-11,SMCI,R2,0.7778315185260635
2020-05-12,SMCI,R2,0.7841689300546906
2020-05-13,SMCI,R2,0.7846504455530927
2020-05-14,SMCI,R2,0.785978725789009
2020-05-15,SMCI,R2,0.7880335875223217
2020-05-18,SMCI,R2,0.7896626910210955
2020-05-19,SMCI,R2,0.7869241078799805
2020-05-20,SMCI,R2,0.7865908840377479
2020-05-21,SMCI,R2,0.7870850029143222
2020-05-22,SMCI,R2,0.7834198848687026
2020-05-26,SMCI,R2,0.7842311350220811
2020-05-27,SMCI,R2,0.7844723326140852
2020-05-28,SMCI,R2,0.784269469991188
2020-05-29,SMCI,R2,0.787689635861448
2020-06-01,SMCI,R2,0.785887761381088
2020-06-02,SMCI,R2,0.7849434895443187
2020-06-03,SMCI,R2,0.7755377425928067
2020-06-04,SMCI,R2,0.7713436704969012
2020-06-05,SMCI,R2,0.7898002047822018
2020-06-08,SMCI,R2,0.783854989129551
2020-06-09,SMCI,R2,0.7829161954032454
2020-06-10,SMCI,R2,0.6720638762053521
2020-06-11,SMCI,R2,0.6725046409524493
2020-06-12,SMCI,R2,0.585320286548777
2020-06-15,SMCI,R2,0.6098917400807533
2020-06-16,SMCI,R2,0.6086078827334281
2020-06-17,SMCI,R2,0.6000986192874957
2020-06-18,SMCI,R2,0.5312751730583063
2020-06-19,SMCI,R2,0.5688852041080366
2020-06-22,SMCI,R2,0.5134431750033198
2020-06-23,SMCI,R2,0.503411602033434
2020-06-24,SMCI,R2,0.5079081592161716
2020-06-25,SMCI,R2,0.509877488531762
2020-06-26,SMCI,R2,0.4492665606738402
2020-06-29,SMCI,R2,0.44356056651005815
2020-06-30,SMCI,R2,0.4354423690421019
2020-07-01,SMCI,R2,0.4917096255736011
2020-07-02,SMCI,R2,0.48773693307510624
2020-07-06,SMCI,R2,0.48332135641627894
2020-07-07,SMCI,R2,0.4844525388134959
2020-07-08,SMCI,R2,0.48563059914702933
2020-07-09,SMCI,R2,0.4847618885794558
2020-07-10,SMCI,R2,0.4843588795872158
2020-07-13,SMCI,R2,0.48930633046022765
2020-07-14,SMCI,R2,0.4986993571833702
2020-07-15,SMCI,R2,0.4945143627220673
2020-07-16,SMCI,R2,0.481652923668884
2020-07-17,SMCI,R2,0.47800523035818177
2020-07-20,SMCI,R2,0.47873599017190804
2020-07-21,SMCI,R2,0.4781161002623664
2020-07-22,SMCI,R2,0.47910074697490945
2020-07-23,SMCI,R2,0.49032644605569453
2020-07-24,SMCI,R2,0.4951292788976386
2020-07-27,SMCI,R2,0.5050718628268007
2020-07-28,SMCI,R2,0.5126594089925671
2020-07-29,SMCI,R2,0.5270477174813821
2020-07-30,SMCI,R2,0.5266986360393914
2020-07-31,SMCI,R2,0.5150940692840873
2020-08-03,SMCI,R2,0.49128640573700344
2020-08-04,SMCI,R2,0.5028961938600149
2020-08-05,SMCI,R2,0.5039203861543569
2020-08-06,SMCI,R2,0.4827542948059126
2020-08-07,SMCI,R2,0.46747778161436593
2020-08-10,SMCI,R2,0.46897217930096236
2020-08-11,SMCI,R2,0.4595599777254519
2020-08-12,SMCI,R2,0.23164296130386064
2020-08-13,SMCI,R2,0.23702088775376517
2020-08-14,SMCI,R2,0.22324427120837387
2020-08-17,SMCI,R2,0.22255180904420613
2020-08-18,SMCI,R2,0.22167045487239712
2020-08-19,SMCI,R2,0.21481550108309722
2020-08-20,SMCI,R2,0.20760826522916886
2020-08-21,SMCI,R2,0.1966595519785026
2020-08-24,SMCI,R2,0.20260163561198619
2020-08-25,SMCI,R2,0.19952902647749582
2020-08-26,SMCI,R2,0.2030264341732988
2020-08-27,SMCI,R2,0.2004607164459733
2020-08-28,SMCI,R2,0.2026257026166124
2020-08-31,SMCI,R2,0.18463312120858166
2020-09-01,SMCI,R2,0.1667359034614373
2020-09-02,SMCI,R2,0.16724871995265944
2020-09-03,SMCI,R2,0.1878953895480293
2020-09-04,SMCI,R2,0.1738475946162492
2020-09-08,SMCI,R2,0.16064940374510672
2020-09-09,SMCI,R2,0.15192034821848632
2020-09-10,SMCI,R2,0.17790926757678294
2020-09-11,SMCI,R2,0.19263813872331748
2020-09-14,SMCI,R2,0.20116774242386348
2020-09-15,SMCI,R2,0.20793638308248696
2020-09-16,SMCI,R2,0.22752020724624444
2020-09-17,SMCI,R2,0.22055711560086932
2020-09-18,SMCI,R2,0.19727689623549782
2020-09-21,SMCI,R2,0.21218037571708004
2020-09-22,SMCI,R2,0.16145639874366224
2020-09-23,SMCI,R2,0.19445527265320584
2020-09-24,SMCI,R2,0.1970271850118187
2020-09-25,SMCI,R2,0.19639906598746437
2020-09-28,SMCI,R2,0.21282979688964487
2020-09-29,SMCI,R2,0.2046814270928069
2020-09-30,SMCI,R2,0.19995734743952143
2020-10-01,SMCI,R2,0.19063081171872454
2020-10-02,SMCI,R2,0.18324492937215398
2020-10-05,SMCI,R2,0.20331729063931658
2020-10-06,SMCI,R2,0.20007297895752285
2020-10-07,SMCI,R2,0.20051252773949302
2020-10-08,SMCI,R2,0.2088447091126301
2020-10-09,SMCI,R2,0.20866538145137925
2020-10-12,SMCI,R2,0.20711971796197182
2020-10-13,SMCI,R2,0.21161658574913422
2020-10-14,SMCI,R2,0.23470550415169922
2020-10-15,SMCI,R2,0.2356148014060303
2020-10-16,SMCI,R2,0.2428189058289495
2020-10-19,SMCI,R2,0.24922491412283942
2020-10-20,SMCI,R2,0.24163669171482105
2020-10-21,SMCI,R2,0.24333202540228271
2020-10-22,SMCI,R2,0.2238450177819422
2020-10-23,SMCI,R2,0.2091760117673288
2020-10-26,SMCI,R2,0.24105219877723438
2020-10-27,SMCI,R2,0.2488863752205437
2020-10-28,SMCI,R2,0.2874573910667947
2020-10-29,SMCI,R2,0.2905529431633661
2020-10-30,SMCI,R2,0.29279559879492345
2020-11-02,SMCI,R2,0.3004494492577081
2020-11-03,SMCI,R2,0.30783069116485895
2020-11-04,SMCI,R2,0.3635960887619978
2020-11-05,SMCI,R2,0.6031622793715425
2020-11-06,SMCI,R2,0.6124747745277592
2020-11-09,SMCI,R2,0.6125293355915511
2020-11-10,SMCI,R2,0.6414068996090279
2020-11-11,SMCI,R2,0.6408627906854281
2020-11-12,SMCI,R2,0.6410742741395008
2020-11-13,SMCI,R2,0.6462582143482569
2020-11-16,SMCI,R2,0.640979414151011
2020-11-17,SMCI,R2,0.6399845409757942
2020-11-18,SMCI,R2,0.6400818717280767
2020-11-19,SMCI,R2,0.6508267887215498
2020-11-20,SMCI,R2,0.6643314985344044
2020-11-23,SMCI,R2,0.6454953607636672
2020-11-24,SMCI,R2,0.6521277672825199
2020-11-25,SMCI,R2,0.6643308094240539
2020-11-27,SMCI,R2,0.6623847816349733
2020-11-30,SMCI,R2,0.6424873013403718
2020-12-01,SMCI,R2,0.6101829571551405
2020-12-02,SMCI,R2,0.6122164538661865
2020-12-03,SMCI,R2,0.6085607137549278
2020-12-04,SMCI,R2,0.6009534014531578
2020-12-07,SMCI,R2,0.6040804070194785
2020-12-08,SMCI,R2,0.6012844868345801
2020-12-09,SMCI,R2,0.605696209459508
2020-12-10,SMCI,R2,0.6075674944313494
2020-12-11,SMCI,R2,0.6105256047909953
2020-12-14,SMCI,R2,0.6198829013927212
2020-12-15,SMCI,R2,0.6182251215875657
2020-12-16,SMCI,R2,0.6224486366491243
2020-12-17,SMCI,R2,0.6151242373551259
2020-12-18,SMCI,R2,0.6012895402013891
2020-12-21,SMCI,R2,0.6096592216925698
2020-12-22,SMCI,R2,0.6062936138005799
2020-12-23,SMCI,R2,0.5974724026558574
2020-12-24,SMCI,R2,0.6002471871255008
2020-12-28,SMCI,R2,0.6042983762649415
2020-12-29,SMCI,R2,0.6048752597903129
2020-12-30,SMCI,R2,0.5980640674438058
2020-12-31,SMCI,R2,0.6001476404241761
2021-01-04,SMCI,R2,0.5989507256230762
2021-01-05,SMCI,R2,0.596004859286993
2021-01-06,SMCI,R2,0.575057546809829
2021-01-07,SMCI,R2,0.554354971925336
2021-01-08,SMCI,R2,0.5518826968025194
2021-01-11,SMCI,R2,0.5392324216861379
2021-01-12,SMCI,R2,0.5454828278014722
2021-01-13,SMCI,R2,0.5449465625466903
2021-01-14,SMCI,R2,0.5341590006911243
2021-01-15,SMCI,R2,0.5347849869641785
2021-01-19,SMCI,R2,0.5351199838618421
2021-01-20,SMCI,R2,0.5507523683234994
2021-01-21,SMCI,R2,0.5908913700792795
2021-01-22,SMCI,R2,0.5282585320759481
2021-01-25,SMCI,R2,0.5299378617359294
2021-01-26,SMCI,R2,0.4964456099546849
2021-01-27,SMCI,R2,0.5055719997475392
2021-01-28,SMCI,R2,0.49350954511040257
2021-01-29,SMCI,R2,0.49554384344858804
2021-02-01,SMCI,R2,0.49720766388191495
2021-02-02,SMCI,R2,0.42458312977045043
2021-02-03,SMCI,R2,0.37638780238835723
2021-02-04,SMCI,R2,0.36210384141958074
2021-02-05,SMCI,R2,0.33622331817914763
2021-02-08,SMCI,R2,0.35332009263726805
2021-02-09,SMCI,R2,0.34155285162138915
2021-02-10,SMCI,R2,0.3467532806891589
2021-02-11,SMCI,R2,0.31312238613072885
2021-02-12,SMCI,R2,0.2860843721567605
2021-02-16,SMCI,R2,0.2820921880107663
2021-02-17,SMCI,R2,0.2922841070827734
2021-02-18,SMCI,R2,0.28327231511013284
2021-02-19,SMCI,R2,0.2783385020887428
2021-02-22,SMCI,R2,0.31461199132841755
2021-02-23,SMCI,R2,0.37367679190749004
2021-02-24,SMCI,R2,0.39847627363470595
2021-02-25,SMCI,R2,0.41504333607970034
2021-02-26,SMCI,R2,0.3884751980996901
2021-03-01,SMCI,R2,0.4175610108436225
2021-03-02,SMCI,R2,0.4197243977903109
2021-03-03,SMCI,R2,0.4179925071659719
2021-03-04,SMCI,R2,0.4276729501481745
2021-03-05,SMCI,R2,0.4524421033207501
2021-03-08,SMCI,R2,0.45832969122857437
2021-03-09,SMCI,R2,0.45641578852861997
2021-03-10,SMCI,R2,0.47252823954234413
2021-03-11,SMCI,R2,0.4752715321115948
2021-03-12,SMCI,R2,0.4620848150965281
2021-03-15,SMCI,R2,0.46023520823132025
2021-03-16,SMCI,R2,0.4598230861674468
2021-03-17,SMCI,R2,0.45611139727426186
2021-03-18,SMCI,R2,0.4789461147338959
2021-03-19,SMCI,R2,0.47383894736828547
2021-03-22,SMCI,R2,0.47260184168732344
2021-03-23,SMCI,R2,0.49257834575101367
2021-03-24,SMCI,R2,0.4911496819970166
2021-03-25,SMCI,R2,0.4703174752042495
2021-03-26,SMCI,R2,0.48062524560414166
2021-03-29,SMCI,R2,0.4950688857823494
2021-03-30,SMCI,R2,0.499599968749893
2021-03-31,SMCI,R2,0.47486403342709493
2021-04-01,SMCI,R2,0.47380200337043776
2021-04-05,SMCI,R2,0.46844386101549895
2021-04-06,SMCI,R2,0.4671764105551486
2021-04-07,SMCI,R2,0.4649108672359764
2021-04-08,SMCI,R2,0.46546659427193837
2021-04-09,SMCI,R2,0.4640198521308704
2021-04-12,SMCI,R2,0.4588298469262796
2021-04-13,SMCI,R2,0.46500399738459663
2021-04-14,SMCI,R2,0.459213077021153
2021-04-15,SMCI,R2,0.4631947609040614
2021-04-16,SMCI,R2,0.484179848135463
2021-04-19,SMCI,R2,0.48943774673089424
2021-04-20,SMCI,R2,0.5046621587359343
2021-04-21,SMCI,R2,0.5077995613380049
2021-04-22,SMCI,R2,0.5058834269428177
2021-04-23,SMCI,R2,0.485350301863658
2021-04-26,SMCI,R2,0.48941404137876476
2021-04-27,SMCI,R2,0.47475943670712983
2021-04-28,SMCI,R2,0.47256844558049205
2021-04-29,SMCI,R2,0.46831334832631155
2021-04-30,SMCI,R2,0.5052134511956766
2021-05-03,SMCI,R2,0.5259076171718642
2021-05-04,SMCI,R2,0.5306666417723231
2021-05-05,SMCI,R2,0.5039067307320153
2021-05-06,SMCI,R2,0.5004100690149519
2021-05-07,SMCI,R2,0.5000376052704623
2021-05-10,SMCI,R2,0.515672762509691
2021-05-11,SMCI,R2,0.6786768578779241
2021-05-12,SMCI,R2,0.6656789455574494
2021-05-13,SMCI,R2,0.6821148979628002
2021-05-14,SMCI,R2,0.6924880783928204
2021-05-17,SMCI,R2,0.697823538801299
2021-05-18,SMCI,R2,0.6932941057277165
2021-05-19,SMCI,R2,0.7098117433468336
2021-05-20,SMCI,R2,0.7028500897920782
2021-05-21,SMCI,R2,0.6803629221265372
2021-05-24,SMCI,R2,0.6842812302419643
2021-05-25,SMCI,R2,0.6636860071472876
2021-05-26,SMCI,R2,0.6656055422400118
2021-05-27,SMCI,R2,0.6652426303953297
2021-05-28,SMCI,R2,0.6287626714652503
2021-06-01,SMCI,R2,0.5988599324162609
2021-06-02,SMCI,R2,0.5624460800310758
2021-06-03,SMCI,R2,0.5728404132267715
2021-06-04,SMCI,R2,0.6005729306984557
2021-06-07,SMCI,R2,0.6102235615752678
2021-06-08,SMCI,R2,0.6035215340065341
2021-06-09,SMCI,R2,0.6092268750555152
2021-06-10,SMCI,R2,0.6091833306362802
2021-06-11,SMCI,R2,0.6122421126877935
2021-06-14,SMCI,R2,0.6322077247203455
2021-06-15,SMCI,R2,0.6358957178010325
2021-06-16,SMCI,R2,0.6337127295765037
2021-06-17,SMCI,R2,0.6123793014308307
2021-06-18,SMCI,R2,0.6480255797357133
2021-06-21,SMCI,R2,0.6976393275199873
2021-06-22,SMCI,R2,0.6391534196582116
2021-06-23,SMCI,R2,0.6327669281566779
2021-06-24,SMCI,R2,0.6214323991290109
2021-06-25,SMCI,R2,0.6273398866427092
2021-06-28,SMCI,R2,0.6248879375615116
2021-06-29,SMCI,R2,0.6232882703008278
2021-06-30,SMCI,R2,0.6185299476152747
2021-07-01,SMCI,R2,0.6244007994955223
2021-07-02,SMCI,R2,0.623362860540581
2021-07-06,SMCI,R2,0.6338500758929637
2021-07-07,SMCI,R2,0.6491940247374162
2021-07-08,SMCI,R2,0.6482321472261121
2021-07-09,SMCI,R2,0.6619631656576627
2021-07-12,SMCI,R2,0.6283257102558429
2021-07-13,SMCI,R2,0.6359210357240338
2021-07-14,SMCI,R2,0.5247286772549429
2021-07-15,SMCI,R2,0.5106324728463982
2021-07-16,SMCI,R2,0.5036253066793858
2021-07-19,SMCI,R2,0.4016867116216626
2021-07-20,SMCI,R2,0.36332111904811437
2021-07-21,SMCI,R2,0.36476783600009544
2021-07-22,SMCI,R2,0.37223727673952745
2021-07-23,SMCI,R2,0.369104527916837
2021-07-26,SMCI,R2,0.36958431111083445
2021-07-27,SMCI,R2,0.3600184989799182
2021-07-28,SMCI,R2,0.3627816743120459
2021-07-29,SMCI,R2,0.37116650301903453
2021-07-30,SMCI,R2,0.3775485031060508
2021-08-02,SMCI,R2,0.37718941607711387
2021-08-03,SMCI,R2,0.38151713708116775
2021-08-04,SMCI,R2,0.379188194494676
2021-08-05,SMCI,R2,0.3598147044069616
2021-08-06,SMCI,R2,0.36453977211549626
2021-08-09,SMCI,R2,0.3405435633814273
2021-08-10,SMCI,R2,0.28394117983883993
2021-08-11,SMCI,R2,0.2867093287668486
2021-08-12,SMCI,R2,0.2892966379053714
2021-08-13,SMCI,R2,0.23958929092041104
2021-08-16,SMCI,R2,0.23850183833759508
2021-08-17,SMCI,R2,0.2595410417498667
2021-08-18,SMCI,R2,0.277419880377625
2021-08-19,SMCI,R2,0.2750529262709278
2021-08-20,SMCI,R2,0.29290561159447914
2021-08-23,SMCI,R2,0.2941521299433195
2021-08-24,SMCI,R2,0.32637341828965394
2021-08-25,SMCI,R2,0.32903004572591565
2021-08-26,SMCI,R2,0.36684009597721934
2021-08-27,SMCI,R2,0.3714457807715261
2021-08-30,SMCI,R2,0.3682549742447109
2021-08-31,SMCI,R2,0.352096969120941
2021-09-01,SMCI,R2,0.3648950813771582
2021-09-02,SMCI,R2,0.3797934567619131
2021-09-03,SMCI,R2,0.3809464904719557
2021-09-07,SMCI,R2,0.40284144791720733
2021-09-08,SMCI,R2,0.39879250561888835
2021-09-09,SMCI,R2,0.39801074047952567
2021-09-10,SMCI,R2,0.3916438074496429
2021-09-13,SMCI,R2,0.3917282080331238
2021-09-14,SMCI,R2,0.3584165255665761
2021-09-15,SMCI,R2,0.35971563415581675
2021-09-16,SMCI,R2,0.35815206037091285
2021-09-17,SMCI,R2,0.36153525033304235
2021-09-20,SMCI,R2,0.34432393911848025
2021-09-21,SMCI,R2,0.3452291118301908
2021-09-22,SMCI,R2,0.35615064324516177
2021-09-23,SMCI,R2,0.34302189637855063
2021-09-24,SMCI,R2,0.3428819004434227
2021-09-27,SMCI,R2,0.34833244753987347
2021-09-28,SMCI,R2,0.3604737212114274
2021-09-29,SMCI,R2,0.3303477467160839
2021-09-30,SMCI,R2,0.332600087909917
2021-10-01,SMCI,R2,0.3376544636366825
2021-10-04,SMCI,R2,0.32200466493510504
2021-10-05,SMCI,R2,0.33071823386986654
2021-10-06,SMCI,R2,0.32088628119334295
2021-10-07,SMCI,R2,0.39071176498775106
2021-10-08,SMCI,R2,0.39621268261844544
2021-10-11,SMCI,R2,0.3897210434300925
2021-10-12,SMCI,R2,0.41480404946758687
2021-10-13,SMCI,R2,0.4464525174618894
2021-10-14,SMCI,R2,0.4558422419179148
2021-10-15,SMCI,R2,0.44676878308885526
2021-10-18,SMCI,R2,0.4526007787382148
2021-10-19,SMCI,R2,0.45561159610583
2021-10-20,SMCI,R2,0.45213276348110265
2021-10-21,SMCI,R2,0.43906676771929865
2021-10-22,SMCI,R2,0.4426906223542404
2021-10-25,SMCI,R2,0.46821518709462906
2021-10-26,SMCI,R2,0.44903616648870637
2021-10-27,SMCI,R2,0.42640125214428104
2021-10-28,SMCI,R2,0.4255965169397604
2021-10-29,SMCI,R2,0.4112734868440938
2021-11-01,SMCI,R2,0.44563158370212486
2021-11-02,SMCI,R2,0.46670408146462916
2021-11-03,SMCI,R2,0.48483733862329814
2021-11-04,SMCI,R2,0.5322041513495981
2021-11-05,SMCI,R2,0.48823431464841593
2021-11-08,SMCI,R2,0.456777234489952
2021-11-09,SMCI,R2,0.4553997710158605
2021-11-10,SMCI,R2,0.4597412436077084
2021-11-11,SMCI,R2,0.44422466058400656
2021-11-12,SMCI,R2,0.45011736353332654
2021-11-15,SMCI,R2,0.444416029916341
2021-11-16,SMCI,R2,0.4356992458440412
2021-11-17,SMCI,R2,0.4469669149450557
2021-11-18,SMCI,R2,0.44728451346885956
2021-11-19,SMCI,R2,0.43704987448991095
2021-11-22,SMCI,R2,0.4179349011716701
2021-11-23,SMCI,R2,0.42140784256530606
2021-11-24,SMCI,R2,0.4168723421112954
2021-11-26,SMCI,R2,0.4239469072604152
2021-11-29,SMCI,R2,0.42120976913620345
2021-11-30,SMCI,R2,0.42243839621850865
2021-12-01,SMCI,R2,0.42741667220022184
2021-12-02,SMCI,R2,0.4313580098496107
2021-12-03,SMCI,R2,0.42099596112018
2021-12-06,SMCI,R2,0.366076196961469
2021-12-07,SMCI,R2,0.37124106273114876
2021-12-08,SMCI,R2,0.36683959206857963
2021-12-09,SMCI,R2,0.37685730633888104
2021-12-10,SMCI,R2,0.3778781964440563
2021-12-13,SMCI,R2,0.3815302461261345
2021-12-14,SMCI,R2,0.3649190350739111
2021-12-15,SMCI,R2,0.36970346030333223
2021-12-16,SMCI,R2,0.3701114809532431
2021-12-17,SMCI,R2,0.3532764539114327
2021-12-20,SMCI,R2,0.3442079080121839
2021-12-21,SMCI,R2,0.35310763062175
2021-12-22,SMCI,R2,0.34790674850245373
2021-12-23,SMCI,R2,0.34469735909684485
2021-12-27,SMCI,R2,0.34093662084436904
2021-12-28,SMCI,R2,0.33974860139471696
2021-12-29,SMCI,R2,0.31807384000031846
2021-12-30,SMCI,R2,0.3200225673026371
2021-12-31,SMCI,R2,0.3211748187310607
2022-01-03,SMCI,R2,0.33170036073900755
2022-01-04,SMCI,R2,0.3379862501172959
2022-01-05,SMCI,R2,0.3542348360000237
2022-01-06,SMCI,R2,0.3427898595823614
2022-01-07,SMCI,R2,0.3521763234910985
2022-01-10,SMCI,R2,0.3614329584617152
2022-01-11,SMCI,R2,0.3593188869520868
2022-01-12,SMCI,R2,0.3607160891747718
2022-01-13,SMCI,R2,0.3606782186828602
2022-01-14,SMCI,R2,0.35481324751787824
2022-01-18,SMCI,R2,0.3184955118891343
2022-01-19,SMCI,R2,0.37954034384685265
2022-01-20,SMCI,R2,0.3581492771584537
2022-01-21,SMCI,R2,0.3696659089966837
2022-01-24,SMCI,R2,0.36394956308081683
2022-01-25,SMCI,R2,0.37693575070665797
2022-01-26,SMCI,R2,0.37683509443444974
2022-01-27,SMCI,R2,0.3795190271155583
2022-01-28,SMCI,R2,0.3892985266832497
2022-01-31,SMCI,R2,0.4751577928843631
2022-02-01,SMCI,R2,0.4112484429217462
2022-02-02,SMCI,R2,0.43974616500613695
2022-02-03,SMCI,R2,0.5717705822097177
2022-02-04,SMCI,R2,0.5830667736513648
2022-02-07,SMCI,R2,0.5797816100418193
2022-02-08,SMCI,R2,0.5727070611474137
2022-02-09,SMCI,R2,0.5907238730023776
2022-02-10,SMCI,R2,0.5875283840556489
2022-02-11,SMCI,R2,0.5863747441519587
2022-02-14,SMCI,R2,0.5842312756162311
2022-02-15,SMCI,R2,0.5990152882420936
2022-02-16,SMCI,R2,0.6123677522803801
2022-02-17,SMCI,R2,0.6307978097601767
2022-02-18,SMCI,R2,0.625881178822866
2022-02-22,SMCI,R2,0.6066070874991739
2022-02-23,SMCI,R2,0.6141410209959657
2022-02-24,SMCI,R2,0.6052231815253242
2022-02-25,SMCI,R2,0.6079207530526263
2022-02-28,SMCI,R2,0.6098312401506121
2022-03-01,SMCI,R2,0.5882655346809866
2022-03-02,SMCI,R2,0.6046763006692163
2022-03-03,SMCI,R2,0.622608854049973
2022-03-04,SMCI,R2,0.6152430664358663
2022-03-07,SMCI,R2,0.6196434590083093
2022-03-08,SMCI,R2,0.6427615886971341
2022-03-09,SMCI,R2,0.6472963140790502
2022-03-10,SMCI,R2,0.6437540528419621
2022-03-11,SMCI,R2,0.6377176946733472
2022-03-14,SMCI,R2,0.6436109956992164
2022-03-15,SMCI,R2,0.648440211661047
2022-03-16,SMCI,R2,0.6498132314655078
2022-03-17,SMCI,R2,0.6491110594646397
2022-03-18,SMCI,R2,0.6468672020045664
2022-03-21,SMCI,R2,0.646677288894598
2022-03-22,SMCI,R2,0.6479127691217965
2022-03-23,SMCI,R2,0.641374298162597
2022-03-24,SMCI,R2,0.6198939223088907
2022-03-25,SMCI,R2,0.6230576521878732
2022-03-28,SMCI,R2,0.6253843841037895
